DateTime,SpacesOccupied,PercentOccupied,
5/8/17 0:00,108,11.03166496,Staff
5/8/17 0:15,108,11.03166496,Staff
5/8/17 0:30,107,10.92951992,Staff
5/8/17 0:45,107,10.92951992,Staff
5/8/17 1:00,107,10.92951992,Staff
5/8/17 1:15,106,10.82737487,Staff
5/8/17 1:30,106,10.82737487,Staff
5/8/17 1:45,107,10.92951992,Staff
5/8/17 2:00,107,10.92951992,Staff
5/8/17 2:15,107,10.92951992,Staff
5/8/17 2:30,107,10.92951992,Staff
5/8/17 2:45,108,11.03166496,Staff
5/8/17 3:00,108,11.03166496,Staff
5/8/17 3:15,109,11.13381001,Staff
5/8/17 3:30,109,11.13381001,Staff
5/8/17 3:45,109,11.13381001,Staff
5/8/17 4:00,109,11.13381001,Staff
5/8/17 4:15,109,11.13381001,Staff
5/8/17 4:30,109,11.13381001,Staff
5/8/17 4:45,109,11.13381001,Staff
5/8/17 5:00,109,11.13381001,Staff
5/8/17 5:15,108,11.03166496,Staff
5/8/17 5:30,108,11.03166496,Staff
5/8/17 5:45,108,11.03166496,Staff
5/8/17 6:00,108,11.03166496,Staff
5/8/17 6:15,108,11.03166496,Staff
5/8/17 6:30,108,11.03166496,Staff
5/8/17 6:45,108,11.03166496,Staff
5/8/17 7:00,108,11.03166496,Staff
5/8/17 7:15,108,11.03166496,Staff
5/8/17 7:30,108,11.03166496,Staff
5/8/17 7:45,108,11.03166496,Staff
5/8/17 8:00,108,11.03166496,Staff
5/8/17 8:15,109,11.13381001,Staff
5/8/17 8:30,117,11.95097038,Staff
5/8/17 8:45,117,11.95097038,Staff
5/8/17 9:00,117,11.95097038,Staff
5/8/17 9:15,119,12.15526047,Staff
5/8/17 9:30,120,12.25740552,Staff
5/8/17 9:45,123,12.56384065,Staff
5/8/17 10:00,134,13.68743616,Staff
5/8/17 10:15,142,14.50459653,Staff
5/8/17 10:30,156,15.93462717,Staff
5/8/17 10:45,179,18.28396323,Staff
5/8/17 11:00,218,22.26762002,Staff
5/8/17 11:15,246,25.12768131,Staff
5/8/17 11:30,292,29.82635342,Staff
5/8/17 11:45,345,35.24004086,Staff
5/8/17 12:00,423,43.20735444,Staff
5/8/17 12:15,503,51.37895812,Staff
5/8/17 12:30,564,57.60980592,Staff
5/8/17 12:45,644,65.7814096,Staff
5/8/17 13:00,750,76.60878447,Staff
5/8/17 13:15,842,86.0061287,Staff
5/8/17 13:30,887,90.60265577,Staff
5/8/17 13:45,915,93.46271706,Staff
5/8/17 14:00,926,94.58631256,Staff
5/8/17 14:15,935,95.50561798,Staff
5/8/17 14:30,939,95.91419816,Staff
5/8/17 14:45,943,96.32277835,Staff
5/8/17 15:00,946,96.62921348,Staff
5/8/17 15:15,949,96.93564862,Staff
5/8/17 15:30,951,97.13993871,Staff
5/8/17 15:45,950,97.03779367,Staff
5/8/17 16:00,945,96.52706844,Staff
5/8/17 16:15,944,96.42492339,Staff
5/8/17 16:30,938,95.81205312,Staff
5/8/17 16:45,941,96.11848825,Staff
5/8/17 17:00,940,96.01634321,Staff
5/8/17 17:15,932,95.19918284,Staff
5/8/17 17:30,929,94.8927477,Staff
5/8/17 17:45,929,94.8927477,Staff
5/8/17 18:00,927,94.68845761,Staff
5/8/17 18:15,920,93.97344229,Staff
5/8/17 18:30,915,93.46271706,Staff
5/8/17 18:45,910,92.95199183,Staff
5/8/17 19:00,897,91.62410623,Staff
5/8/17 19:15,882,90.09193054,Staff
5/8/17 19:30,862,88.04902962,Staff
5/8/17 19:45,840,85.80183861,Staff
5/8/17 20:00,816,83.35035751,Staff
5/8/17 20:15,769,78.54954035,Staff
5/8/17 20:30,727,74.25944842,Staff
5/8/17 20:45,680,69.45863126,Staff
5/8/17 21:00,646,65.98569969,Staff
5/8/17 21:15,576,58.83554648,Staff
5/8/17 21:30,494,50.45965271,Staff
5/8/17 21:45,432,44.12665986,Staff
5/8/17 22:00,376,38.40653728,Staff
5/8/17 22:15,322,32.8907048,Staff
5/8/17 22:30,281,28.70275792,Staff
5/8/17 22:45,244,24.92339122,Staff
5/8/17 23:00,220,22.47191011,Staff
5/8/17 23:15,202,20.63329928,Staff
5/8/17 23:30,192,19.61184883,Staff
5/8/17 23:45,181,18.48825332,Staff
5/9/17 0:00,177,18.07967314,Staff
5/9/17 0:15,167,17.05822268,Staff
5/9/17 0:30,162,16.54749745,Staff
5/9/17 0:45,161,16.4453524,Staff
5/9/17 1:00,160,16.34320735,Staff
5/9/17 1:15,155,15.83248212,Staff
5/9/17 1:30,155,15.83248212,Staff
5/9/17 1:45,153,15.62819203,Staff
5/9/17 2:00,152,15.52604699,Staff
5/9/17 2:15,146,14.91317671,Staff
5/9/17 2:30,146,14.91317671,Staff
5/9/17 2:45,146,14.91317671,Staff
5/9/17 3:00,144,14.70888662,Staff
5/9/17 3:15,141,14.40245148,Staff
5/9/17 3:30,139,14.19816139,Staff
5/9/17 3:45,139,14.19816139,Staff
5/9/17 4:00,138,14.09601634,Staff
5/9/17 4:15,138,14.09601634,Staff
5/9/17 4:30,138,14.09601634,Staff
5/9/17 4:45,138,14.09601634,Staff
5/9/17 5:00,138,14.09601634,Staff
5/9/17 5:15,138,14.09601634,Staff
5/9/17 5:30,138,14.09601634,Staff
5/9/17 5:45,138,14.09601634,Staff
5/9/17 6:00,138,14.09601634,Staff
5/9/17 6:15,138,14.09601634,Staff
5/9/17 6:30,138,14.09601634,Staff
5/9/17 6:45,139,14.19816139,Staff
5/9/17 7:00,138,14.09601634,Staff
5/9/17 7:15,138,14.09601634,Staff
5/9/17 7:30,138,14.09601634,Staff
5/9/17 7:45,138,14.09601634,Staff
5/9/17 8:00,138,14.09601634,Staff
5/9/17 8:15,138,14.09601634,Staff
5/9/17 8:30,139,14.19816139,Staff
5/9/17 8:45,139,14.19816139,Staff
5/9/17 9:00,100,10.2145046,Staff
5/9/17 9:15,102,10.41879469,Staff
5/9/17 9:30,106,10.82737487,Staff
5/9/17 9:45,108,11.03166496,Staff
5/9/17 10:00,112,11.44024515,Staff
5/9/17 10:15,119,12.15526047,Staff
5/9/17 10:30,129,13.17671093,Staff
5/9/17 10:45,154,15.73033708,Staff
5/9/17 11:00,181,18.48825332,Staff
5/9/17 11:15,210,21.45045965,Staff
5/9/17 11:30,250,25.53626149,Staff
5/9/17 11:45,301,30.74565884,Staff
5/9/17 12:00,381,38.91726251,Staff
5/9/17 12:15,468,47.80388151,Staff
5/9/17 12:30,545,55.66905005,Staff
5/9/17 12:45,647,66.08784474,Staff
5/9/17 13:00,743,75.89376915,Staff
5/9/17 13:15,806,82.32890705,Staff
5/9/17 13:30,853,87.12972421,Staff
5/9/17 13:45,877,89.58120531,Staff
5/9/17 14:15,893,91.21552605,Staff
5/9/17 14:30,878,89.68335036,Staff
5/9/17 14:45,880,89.88764045,Staff
5/9/17 15:00,882,90.09193054,Staff
5/9/17 15:15,880,89.88764045,Staff
5/9/17 15:30,880,89.88764045,Staff
5/9/17 15:45,879,89.7854954,Staff
5/9/17 16:00,884,90.29622063,Staff
5/9/17 16:15,892,91.113381,Staff
5/9/17 16:30,891,91.01123596,Staff
5/9/17 16:45,885,90.39836568,Staff
5/9/17 17:00,885,90.39836568,Staff
5/9/17 17:15,874,89.27477017,Staff
5/9/17 17:30,870,88.86618999,Staff
5/9/17 17:45,865,88.35546476,Staff
5/9/17 18:00,858,87.64044944,Staff
5/9/17 18:15,850,86.82328907,Staff
5/9/17 18:30,844,86.21041879,Staff
5/9/17 18:45,831,84.8825332,Staff
5/9/17 19:00,826,84.37180797,Staff
5/9/17 19:15,804,82.12461696,Staff
5/9/17 19:30,785,80.18386108,Staff
5/9/17 19:45,769,78.54954035,Staff
5/9/17 20:00,741,75.68947906,Staff
5/9/17 20:15,706,72.11440245,Staff
5/9/17 20:30,661,67.51787538,Staff
5/9/17 20:45,615,62.81920327,Staff
5/9/17 21:00,574,58.63125638,Staff
5/9/17 21:15,519,53.01327886,Staff
5/9/17 21:30,463,47.29315628,Staff
5/9/17 21:45,425,43.41164454,Staff
5/9/17 22:00,416,42.49233912,Staff
5/9/17 22:15,407,41.57303371,Staff
5/9/17 22:30,391,39.93871297,Staff
5/9/17 22:45,363,37.07865169,Staff
5/9/17 23:00,352,35.95505618,Staff
5/9/17 23:15,331,33.81001021,Staff
5/9/17 23:30,319,32.58426966,Staff
5/9/17 23:45,308,31.46067416,Staff
5/10/17 0:00,301,30.74565884,Staff
5/10/17 0:15,296,30.23493361,Staff
5/10/17 0:30,279,28.49846782,Staff
5/10/17 0:45,261,26.659857,Staff
5/10/17 1:00,245,25.02553626,Staff
5/10/17 1:15,179,18.28396323,Staff
5/10/17 1:30,153,15.62819203,Staff
5/10/17 1:45,148,15.1174668,Staff
5/10/17 2:00,133,13.58529111,Staff
5/10/17 2:15,126,12.87027579,Staff
5/10/17 2:30,125,12.76813075,Staff
5/10/17 2:45,120,12.25740552,Staff
5/10/17 3:00,119,12.15526047,Staff
5/10/17 3:15,115,11.74668029,Staff
5/10/17 3:30,115,11.74668029,Staff
5/10/17 3:45,115,11.74668029,Staff
5/10/17 4:00,115,11.74668029,Staff
5/10/17 4:15,115,11.74668029,Staff
5/10/17 4:30,114,11.64453524,Staff
5/10/17 4:45,114,11.64453524,Staff
5/10/17 5:00,114,11.64453524,Staff
5/10/17 5:15,114,11.64453524,Staff
5/10/17 5:30,115,11.74668029,Staff
5/10/17 5:45,114,11.64453524,Staff
5/10/17 6:00,114,11.64453524,Staff
5/10/17 6:15,114,11.64453524,Staff
5/10/17 6:30,114,11.64453524,Staff
5/10/17 6:45,114,11.64453524,Staff
5/10/17 7:00,114,11.64453524,Staff
5/10/17 7:15,114,11.64453524,Staff
5/10/17 7:30,114,11.64453524,Staff
5/10/17 7:45,114,11.64453524,Staff
5/10/17 8:00,114,11.64453524,Staff
5/10/17 8:15,114,11.64453524,Staff
5/10/17 8:30,115,11.74668029,Staff
5/10/17 8:45,115,11.74668029,Staff
5/10/17 9:00,104,10.62308478,Staff
5/10/17 9:15,105,10.72522983,Staff
5/10/17 9:30,109,11.13381001,Staff
5/10/17 9:45,112,11.44024515,Staff
5/10/17 10:00,117,11.95097038,Staff
5/10/17 10:15,124,12.6659857,Staff
5/10/17 10:30,138,14.09601634,Staff
5/10/17 10:45,165,16.85393258,Staff
5/10/17 11:00,190,19.40755873,Staff
5/10/17 11:15,219,22.36976507,Staff
5/10/17 11:30,267,27.27272727,Staff
5/10/17 11:45,341,34.83146067,Staff
5/10/17 12:00,418,42.69662921,Staff
5/10/17 12:15,486,49.64249234,Staff
5/10/17 12:30,578,59.03983657,Staff
5/10/17 12:45,673,68.74361593,Staff
5/10/17 13:00,765,78.14096016,Staff
5/10/17 13:15,852,87.02757916,Staff
5/10/17 13:30,904,92.33912155,Staff
5/10/17 13:45,932,95.19918284,Staff
5/10/17 14:00,954,97.44637385,Staff
5/10/17 14:15,961,98.16138917,Staff
5/10/17 14:30,921,94.07558733,Staff
5/10/17 14:45,927,94.68845761,Staff
5/10/17 15:00,929,94.8927477,Staff
5/10/17 15:15,929,94.8927477,Staff
5/10/17 15:30,929,94.8927477,Staff
5/10/17 15:45,933,95.30132789,Staff
5/10/17 16:00,934,95.40347293,Staff
5/10/17 16:15,934,95.40347293,Staff
5/10/17 16:30,936,95.60776302,Staff
5/10/17 16:45,934,95.40347293,Staff
5/10/17 17:00,930,94.99489275,Staff
5/10/17 17:15,935,95.50561798,Staff
5/10/17 17:30,919,93.87129724,Staff
5/10/17 17:45,908,92.74770174,Staff
5/10/17 18:00,911,93.05413687,Staff
5/10/17 18:15,904,92.33912155,Staff
5/10/17 18:30,908,92.74770174,Staff
5/10/17 18:45,899,91.82839632,Staff
5/10/17 19:00,895,91.41981614,Staff
5/10/17 19:15,886,90.50051073,Staff
5/10/17 19:30,868,88.6618999,Staff
5/10/17 19:45,834,85.18896834,Staff
5/10/17 20:00,800,81.71603677,Staff
5/10/17 20:15,748,76.40449438,Staff
5/10/17 20:30,696,71.09295199,Staff
5/10/17 20:45,626,63.94279877,Staff
5/10/17 21:00,561,57.30337079,Staff
5/10/17 21:15,488,49.84678243,Staff
5/10/17 21:30,406,41.47088866,Staff
5/10/17 21:45,340,34.72931563,Staff
5/10/17 22:00,298,30.4392237,Staff
5/10/17 22:15,256,26.14913177,Staff
5/10/17 22:30,223,22.77834525,Staff
5/10/17 22:45,181,18.48825332,Staff
5/10/17 23:00,158,16.13891726,Staff
5/10/17 23:15,144,14.70888662,Staff
5/10/17 23:30,135,13.78958121,Staff
5/10/17 23:45,123,12.56384065,Staff
5/11/17 0:00,112,11.44024515,Staff
5/11/17 0:15,106,10.82737487,Staff
5/11/17 0:30,102,10.41879469,Staff
5/11/17 0:45,96,9.805924413,Staff
5/11/17 1:00,95,9.703779367,Staff
5/11/17 1:15,96,9.805924413,Staff
5/11/17 1:30,97,9.908069459,Staff
5/11/17 1:45,94,9.601634321,Staff
5/11/17 2:00,92,9.397344229,Staff
5/11/17 2:15,84,8.580183861,Staff
5/11/17 2:30,82,8.375893769,Staff
5/11/17 2:45,80,8.171603677,Staff
5/11/17 3:00,80,8.171603677,Staff
5/11/17 3:15,76,7.763023493,Staff
5/11/17 3:30,76,7.763023493,Staff
5/11/17 3:45,75,7.660878447,Staff
5/11/17 4:00,75,7.660878447,Staff
5/11/17 4:15,76,7.763023493,Staff
5/11/17 4:30,76,7.763023493,Staff
5/11/17 4:45,76,7.763023493,Staff
5/11/17 5:00,75,7.660878447,Staff
5/11/17 5:15,75,7.660878447,Staff
5/11/17 5:30,75,7.660878447,Staff
5/11/17 5:45,75,7.660878447,Staff
5/11/17 6:00,75,7.660878447,Staff
5/11/17 6:15,75,7.660878447,Staff
5/11/17 6:30,75,7.660878447,Staff
5/11/17 6:45,75,7.660878447,Staff
5/11/17 7:00,75,7.660878447,Staff
5/11/17 7:15,75,7.660878447,Staff
5/11/17 7:30,75,7.660878447,Staff
5/11/17 7:45,75,7.660878447,Staff
5/11/17 8:00,75,7.660878447,Staff
5/11/17 8:15,75,7.660878447,Staff
5/11/17 8:30,75,7.660878447,Staff
5/11/17 8:45,75,7.660878447,Staff
5/11/17 9:00,75,7.660878447,Staff
5/11/17 9:15,75,7.660878447,Staff
5/11/17 9:30,77,7.865168539,Staff
5/11/17 9:45,81,8.273748723,Staff
5/11/17 10:00,91,9.295199183,Staff
5/11/17 10:15,127,12.97242084,Staff
5/11/17 10:30,141,14.40245148,Staff
5/11/17 10:45,167,17.05822268,Staff
5/11/17 11:00,207,21.14402451,Staff
5/11/17 11:15,240,24.51481103,Staff
5/11/17 11:30,292,29.82635342,Staff
5/11/17 11:45,350,35.75076609,Staff
5/11/17 12:00,430,43.92236977,Staff
5/11/17 12:15,508,51.88968335,Staff
5/11/17 12:30,591,60.36772217,Staff
5/11/17 12:45,673,68.74361593,Staff
5/11/17 13:00,765,78.14096016,Staff
5/11/17 13:15,820,83.75893769,Staff
5/11/17 13:30,850,86.82328907,Staff
5/11/17 13:45,878,89.68335036,Staff
5/11/17 14:00,900,91.93054137,Staff
5/11/17 14:15,878,89.68335036,Staff
5/11/17 14:30,891,91.01123596,Staff
5/11/17 14:45,907,92.64555669,Staff
5/11/17 15:00,907,92.64555669,Staff
5/11/17 15:15,905,92.4412666,Staff
5/11/17 15:30,904,92.33912155,Staff
5/11/17 15:45,904,92.33912155,Staff
5/11/17 16:00,903,92.23697651,Staff
5/11/17 16:15,898,91.72625128,Staff
5/11/17 16:30,894,91.31767109,Staff
5/11/17 16:45,896,91.52196118,Staff
5/11/17 17:00,886,90.50051073,Staff
5/11/17 17:15,880,89.88764045,Staff
5/11/17 17:30,870,88.86618999,Staff
5/11/17 17:45,869,88.76404494,Staff
5/11/17 18:00,870,88.86618999,Staff
5/11/17 18:15,855,87.3340143,Staff
5/11/17 18:30,835,85.29111338,Staff
5/11/17 18:45,822,83.96322778,Staff
5/11/17 19:00,819,83.65679265,Staff
5/11/17 19:15,802,81.92032686,Staff
5/11/17 19:30,776,79.26455567,Staff
5/11/17 19:45,746,76.20020429,Staff
5/11/17 20:00,725,74.05515832,Staff
5/11/17 20:15,680,69.45863126,Staff
5/11/17 20:30,633,64.6578141,Staff
5/11/17 20:45,571,58.32482125,Staff
5/11/17 21:00,532,54.34116445,Staff
5/11/17 21:15,463,47.29315628,Staff
5/11/17 21:30,381,38.91726251,Staff
5/11/17 21:45,325,33.19713994,Staff
5/11/17 22:00,283,28.90704801,Staff
5/11/17 22:15,232,23.69765066,Staff
5/11/17 22:30,192,19.61184883,Staff
5/11/17 22:45,174,17.773238,Staff
5/11/17 23:00,156,15.93462717,Staff
5/11/17 23:15,144,14.70888662,Staff
5/11/17 23:30,139,14.19816139,Staff
5/11/17 23:45,132,13.48314607,Staff
5/12/17 0:00,124,12.6659857,Staff
5/12/17 0:15,123,12.56384065,Staff
5/12/17 0:30,122,12.46169561,Staff
5/12/17 0:45,118,12.05311542,Staff
5/12/17 1:00,113,11.54239019,Staff
5/12/17 1:15,107,10.92951992,Staff
5/12/17 1:30,101,10.31664964,Staff
5/12/17 1:45,101,10.31664964,Staff
5/12/17 2:00,100,10.2145046,Staff
5/12/17 2:15,91,9.295199183,Staff
5/12/17 2:30,92,9.397344229,Staff
5/12/17 2:45,91,9.295199183,Staff
5/12/17 3:00,90,9.193054137,Staff
5/12/17 3:15,88,8.988764045,Staff
5/12/17 3:30,85,8.682328907,Staff
5/12/17 3:45,82,8.375893769,Staff
5/12/17 4:00,82,8.375893769,Staff
5/12/17 4:15,81,8.273748723,Staff
5/12/17 4:30,81,8.273748723,Staff
5/12/17 4:45,82,8.375893769,Staff
5/12/17 5:00,81,8.273748723,Staff
5/12/17 5:15,81,8.273748723,Staff
5/12/17 5:30,81,8.273748723,Staff
5/12/17 5:45,81,8.273748723,Staff
5/12/17 6:00,81,8.273748723,Staff
5/12/17 6:15,81,8.273748723,Staff
5/12/17 6:30,81,8.273748723,Staff
5/12/17 6:45,81,8.273748723,Staff
5/12/17 7:00,81,8.273748723,Staff
5/12/17 7:15,81,8.273748723,Staff
5/12/17 7:30,81,8.273748723,Staff
5/12/17 7:45,81,8.273748723,Staff
5/12/17 8:00,81,8.273748723,Staff
5/12/17 8:15,81,8.273748723,Staff
5/12/17 8:30,82,8.375893769,Staff
5/12/17 8:45,82,8.375893769,Staff
5/12/17 9:00,82,8.375893769,Staff
5/12/17 9:15,82,8.375893769,Staff
5/12/17 9:30,83,8.478038815,Staff
5/12/17 9:45,86,8.784473953,Staff
5/12/17 10:00,92,9.397344229,Staff
5/12/17 10:15,98,10.0102145,Staff
5/12/17 10:30,110,11.23595506,Staff
5/12/17 10:45,130,13.27885598,Staff
5/12/17 11:00,152,15.52604699,Staff
5/12/17 11:15,175,17.87538304,Staff
5/12/17 11:30,203,20.73544433,Staff
5/12/17 11:45,243,24.82124617,Staff
5/12/17 12:00,295,30.13278856,Staff
5/12/17 12:15,342,34.93360572,Staff
5/12/17 12:30,385,39.3258427,Staff
5/12/17 12:45,433,44.2288049,Staff
5/12/17 13:00,491,50.15321757,Staff
5/12/17 13:15,523,53.42185904,Staff
5/12/17 13:30,554,56.58835546,Staff
5/12/17 13:45,572,58.42696629,Staff
5/12/17 14:00,585,59.75485189,Staff
5/12/17 14:15,592,60.46986721,Staff
5/12/17 14:30,595,60.77630235,Staff
5/12/17 14:45,605,61.79775281,Staff
5/12/17 15:00,605,61.79775281,Staff
5/12/17 15:15,608,62.10418795,Staff
5/12/17 15:30,608,62.10418795,Staff
5/12/17 15:45,604,61.69560776,Staff
5/12/17 16:00,597,60.98059244,Staff
5/12/17 16:15,592,60.46986721,Staff
5/12/17 16:30,584,59.65270684,Staff
5/12/17 16:45,568,58.01838611,Staff
5/12/17 17:00,569,58.12053115,Staff
5/12/17 17:15,570,58.2226762,Staff
5/12/17 17:30,570,58.2226762,Staff
5/12/17 17:45,561,57.30337079,Staff
5/12/17 18:00,560,57.20122574,Staff
5/12/17 18:15,548,55.97548519,Staff
5/12/17 18:30,542,55.36261491,Staff
5/12/17 18:45,533,54.4433095,Staff
5/12/17 19:00,522,53.31971399,Staff
5/12/17 19:15,511,52.19611849,Staff
5/12/17 19:30,493,50.35750766,Staff
5/12/17 19:45,470,48.0081716,Staff
5/12/17 20:00,443,45.25025536,Staff
5/12/17 20:15,413,42.18590398,Staff
5/12/17 20:30,382,39.01940756,Staff
5/12/17 20:45,353,36.05720123,Staff
5/12/17 21:00,316,32.27783453,Staff
5/12/17 21:15,280,28.60061287,Staff
5/12/17 21:30,247,25.22982635,Staff
5/12/17 21:45,208,21.24616956,Staff
5/12/17 22:00,188,19.20326864,Staff
5/12/17 22:15,175,17.87538304,Staff
5/12/17 22:30,160,16.34320735,Staff
5/12/17 22:45,152,15.52604699,Staff
5/12/17 23:00,145,14.81103166,Staff
5/12/17 23:15,137,13.9938713,Staff
5/12/17 23:30,131,13.38100102,Staff
5/12/17 23:45,130,13.27885598,Staff
5/13/17 0:00,131,13.38100102,Staff
5/13/17 0:15,129,13.17671093,Staff
5/13/17 0:30,128,13.07456588,Staff
5/13/17 0:45,125,12.76813075,Staff
5/13/17 1:00,125,12.76813075,Staff
5/13/17 1:15,125,12.76813075,Staff
5/13/17 1:30,125,12.76813075,Staff
5/13/17 1:45,124,12.6659857,Staff
5/13/17 2:00,123,12.56384065,Staff
5/13/17 2:15,118,12.05311542,Staff
5/13/17 2:30,118,12.05311542,Staff
5/13/17 2:45,117,11.95097038,Staff
5/13/17 3:00,115,11.74668029,Staff
5/13/17 3:15,114,11.64453524,Staff
5/13/17 3:30,112,11.44024515,Staff
5/13/17 3:45,113,11.54239019,Staff
5/13/17 4:00,112,11.44024515,Staff
5/13/17 4:15,111,11.3381001,Staff
5/13/17 4:30,111,11.3381001,Staff
5/13/17 4:45,111,11.3381001,Staff
5/13/17 5:00,112,11.44024515,Staff
5/13/17 5:15,112,11.44024515,Staff
5/13/17 5:30,112,11.44024515,Staff
5/13/17 5:45,112,11.44024515,Staff
5/13/17 6:00,112,11.44024515,Staff
5/13/17 6:15,112,11.44024515,Staff
5/13/17 6:30,112,11.44024515,Staff
5/13/17 6:45,112,11.44024515,Staff
5/13/17 7:00,112,11.44024515,Staff
5/13/17 7:15,112,11.44024515,Staff
5/13/17 7:30,112,11.44024515,Staff
5/13/17 7:45,112,11.44024515,Staff
5/13/17 8:00,112,11.44024515,Staff
5/13/17 8:15,112,11.44024515,Staff
5/13/17 8:30,112,11.44024515,Staff
5/13/17 8:45,112,11.44024515,Staff
5/13/17 9:00,112,11.44024515,Staff
5/13/17 9:15,112,11.44024515,Staff
5/13/17 9:30,112,11.44024515,Staff
5/13/17 9:45,113,11.54239019,Staff
5/13/17 10:00,113,11.54239019,Staff
5/13/17 10:15,114,11.64453524,Staff
5/13/17 10:30,114,11.64453524,Staff
5/13/17 10:45,114,11.64453524,Staff
5/13/17 11:00,114,11.64453524,Staff
5/13/17 11:15,114,11.64453524,Staff
5/13/17 11:30,114,11.64453524,Staff
5/13/17 11:45,115,11.74668029,Staff
5/13/17 12:00,115,11.74668029,Staff
5/13/17 12:15,115,11.74668029,Staff
5/13/17 12:30,115,11.74668029,Staff
5/13/17 12:45,115,11.74668029,Staff
5/13/17 13:00,115,11.74668029,Staff
5/13/17 13:15,115,11.74668029,Staff
5/13/17 13:30,115,11.74668029,Staff
5/13/17 13:45,115,11.74668029,Staff
5/13/17 14:00,115,11.74668029,Staff
5/13/17 14:15,115,11.74668029,Staff
5/13/17 14:30,115,11.74668029,Staff
5/13/17 14:45,115,11.74668029,Staff
5/13/17 15:00,114,11.64453524,Staff
5/13/17 15:15,114,11.64453524,Staff
5/13/17 15:30,116,11.84882533,Staff
5/13/17 15:45,116,11.84882533,Staff
5/13/17 16:00,116,11.84882533,Staff
5/13/17 16:15,116,11.84882533,Staff
5/13/17 16:30,116,11.84882533,Staff
5/13/17 16:45,117,11.95097038,Staff
5/13/17 17:00,117,11.95097038,Staff
5/13/17 17:15,118,12.05311542,Staff
5/13/17 17:30,118,12.05311542,Staff
5/13/17 17:45,118,12.05311542,Staff
5/13/17 18:00,118,12.05311542,Staff
5/13/17 18:15,118,12.05311542,Staff
5/13/17 18:30,119,12.15526047,Staff
5/13/17 18:45,118,12.05311542,Staff
5/13/17 19:00,118,12.05311542,Staff
5/13/17 19:15,118,12.05311542,Staff
5/13/17 19:30,116,11.84882533,Staff
5/13/17 19:45,116,11.84882533,Staff
5/13/17 20:00,117,11.95097038,Staff
5/13/17 20:15,117,11.95097038,Staff
5/13/17 20:30,119,12.15526047,Staff
5/13/17 20:45,118,12.05311542,Staff
5/13/17 21:00,116,11.84882533,Staff
5/13/17 21:15,114,11.64453524,Staff
5/13/17 21:30,114,11.64453524,Staff
5/13/17 21:45,114,11.64453524,Staff
5/13/17 22:00,114,11.64453524,Staff
5/13/17 22:15,114,11.64453524,Staff
5/13/17 22:30,114,11.64453524,Staff
5/13/17 22:45,115,11.74668029,Staff
5/13/17 23:00,116,11.84882533,Staff
5/13/17 23:15,116,11.84882533,Staff
5/13/17 23:30,115,11.74668029,Staff
5/13/17 23:45,116,11.84882533,Staff
5/14/17 0:00,116,11.84882533,Staff
5/14/17 0:15,116,11.84882533,Staff
5/14/17 0:30,117,11.95097038,Staff
5/14/17 0:45,116,11.84882533,Staff
5/14/17 1:00,117,11.95097038,Staff
5/14/17 1:15,121,12.35955056,Staff
5/14/17 1:30,120,12.25740552,Staff
5/14/17 1:45,120,12.25740552,Staff
5/14/17 2:00,120,12.25740552,Staff
5/14/17 2:15,119,12.15526047,Staff
5/14/17 2:30,119,12.15526047,Staff
5/14/17 2:45,119,12.15526047,Staff
5/14/17 3:00,120,12.25740552,Staff
5/14/17 3:15,121,12.35955056,Staff
5/14/17 3:30,121,12.35955056,Staff
5/14/17 3:45,121,12.35955056,Staff
5/14/17 4:00,120,12.25740552,Staff
5/14/17 4:15,120,12.25740552,Staff
5/14/17 4:30,120,12.25740552,Staff
5/14/17 4:45,120,12.25740552,Staff
5/14/17 5:00,120,12.25740552,Staff
5/14/17 5:15,120,12.25740552,Staff
5/14/17 5:30,120,12.25740552,Staff
5/14/17 5:45,120,12.25740552,Staff
5/14/17 6:00,120,12.25740552,Staff
5/14/17 6:15,120,12.25740552,Staff
5/14/17 6:30,120,12.25740552,Staff
5/14/17 6:45,120,12.25740552,Staff
5/14/17 7:00,120,12.25740552,Staff
5/14/17 7:15,120,12.25740552,Staff
5/14/17 7:30,120,12.25740552,Staff
5/14/17 7:45,120,12.25740552,Staff
5/14/17 8:00,120,12.25740552,Staff
5/14/17 8:15,120,12.25740552,Staff
5/14/17 8:30,120,12.25740552,Staff
5/14/17 8:45,120,12.25740552,Staff
5/14/17 9:00,120,12.25740552,Staff
5/14/17 9:15,120,12.25740552,Staff
5/14/17 9:30,120,12.25740552,Staff
5/14/17 9:45,118,12.05311542,Staff
5/14/17 10:00,118,12.05311542,Staff
5/14/17 10:15,119,12.15526047,Staff
5/14/17 10:30,120,12.25740552,Staff
5/14/17 10:45,120,12.25740552,Staff
5/14/17 11:00,120,12.25740552,Staff
5/14/17 11:15,120,12.25740552,Staff
5/14/17 11:30,119,12.15526047,Staff
5/14/17 11:45,119,12.15526047,Staff
5/14/17 12:00,119,12.15526047,Staff
5/14/17 12:15,122,12.46169561,Staff
5/14/17 12:30,125,12.76813075,Staff
5/14/17 12:45,128,13.07456588,Staff
5/14/17 13:00,132,13.48314607,Staff
5/14/17 13:15,134,13.68743616,Staff
5/14/17 13:30,134,13.68743616,Staff
5/14/17 13:45,134,13.68743616,Staff
5/14/17 14:00,134,13.68743616,Staff
5/14/17 14:15,134,13.68743616,Staff
5/14/17 14:30,134,13.68743616,Staff
5/14/17 14:45,134,13.68743616,Staff
